positionName,companyShortName,city,companySize,education,financeStage,industryField,salary,平均薪资,workYear
数据分析经理（审核方向）,哔哩哔哩,上海,2000人以上,不限,上市公司,"移动互联网,文娱丨内容",8k-16k,12.0,不限
bi数据分析师,饿了么,上海,2000人以上,本科,D轮及以上,消费生活,28k-38k,33.0,5-10年
Stata数据分析师,上海链牍科技有限公司,上海,15-50人,本科,A轮,"教育,其他",6k-10k,8.0,应届毕业生
金融数据分析远程实习生,上海链牍科技有限公司,上海,15-50人,本科,A轮,"教育,其他",6k-10k,8.0,应届毕业生
大数据分析师,SAS,上海,2000人以上,硕士,不需要融资,人工智能,12k-15k,13.5,应届毕业生
见习数据分析师,迈哲华投资管理咨询,上海,15-50人,不限,不需要融资,企业服务,2k-4k,3.0,应届毕业生
数据分析经理,易居房友,上海,2000人以上,本科,上市公司,"其他,企业服务",10k-20k,15.0,1-3年
贷后数据分析,奇虎360金融,上海,500-2000人,本科,上市公司,金融,12k-20k,16.0,1-3年
大数据分析岗JK2010,太平金科,上海,500-2000人,本科,不需要融资,金融,15k-25k,20.0,1-3年
大数据建模岗JK2007,太平金科,上海,500-2000人,本科,不需要融资,金融,15k-30k,22.5,3-5年
数据分析/商业咨询顾问,联蔚数据,上海,150-500人,本科,不需要融资,数据服务,10k-15k,12.5,3-5年
数据分析项目经理,行动贝果,上海,50-150人,本科,A轮,人工智能,15k-20k,17.5,1-3年
广告数据分析/商业咨询顾问,联蔚数据,上海,150-500人,本科,不需要融资,数据服务,10k-15k,12.5,1-3年
数据分析师 (MJ000923),上海嘉银金融科技股份有限公司,上海,500-2000人,本科,上市公司,金融,5k-8k,6.5,应届毕业生
数据分析助理,扩博智能,上海,50-150人,本科,B轮,"移动互联网,数据服务",3k-4k,3.5,应届毕业生
资深数据分析工程师-Visualization,NVIDIA(英伟达),上海,2000人以上,本科,上市公司,"硬件,文娱丨内容",20k-40k,30.0,5-10年
数据分析师/GA 线上媒体,石网商务咨询（上海）有限公司,上海,15-50人,本科,不需要融资,"广告营销,数据服务",10k-15k,12.5,1-3年
数据分析专家+上海-浦东新区,上海际链,上海,50-150人,本科,不需要融资,"企业服务,数据服务",20k-35k,27.5,5-10年
战略数据分析专家,武汉悦莱,上海,150-500人,本科,不需要融资,"企业服务,消费生活",25k-35k,30.0,5-10年
数据分析师—RTC方向,字节跳动,上海,2000人以上,本科,C轮,文娱丨内容,15k-25k,20.0,不限
高级数据分析师-音乐,字节跳动,上海,2000人以上,本科,C轮,文娱丨内容,15k-30k,22.5,1-3年
高级数据分析师-教育,字节跳动,上海,2000人以上,本科,C轮,文娱丨内容,15k-30k,22.5,1-3年
数据分析师-用户增长,字节跳动,上海,2000人以上,本科,C轮,文娱丨内容,15k-30k,22.5,1-3年
市场与用户研究经理——数据分析方向,字节跳动,上海,2000人以上,本科,C轮,文娱丨内容,20k-40k,30.0,3-5年
游戏业务中台数据分析师,字节跳动,上海,2000人以上,本科,C轮,文娱丨内容,18k-36k,27.0,3-5年
资深数据分析师（漫画）,哔哩哔哩,上海,2000人以上,本科,上市公司,"移动互联网,文娱丨内容",25k-35k,30.0,5-10年
数据分析专家(J12265),哈啰出行,上海,2000人以上,本科,D轮及以上,"移动互联网,硬件",20k-40k,30.0,3-5年
数据分析专家（P7）,饿了么,上海,2000人以上,本科,D轮及以上,消费生活,25k-50k,37.5,5-10年
数据分析师（直播）,哔哩哔哩,上海,2000人以上,本科,上市公司,"移动互联网,文娱丨内容",15k-30k,22.5,3-5年
高级数据分析专家，阿里本地生活,饿了么,上海,2000人以上,本科,D轮及以上,消费生活,40k-60k,50.0,5-10年
高级数据分析师,还呗-智能信贷领先者,上海,500-2000人,本科,B轮,金融,15k-30k,22.5,5-10年
高级数据分析经理,达达集团,上海,2000人以上,本科,上市公司,消费生活,30k-50k,40.0,5-10年
数据分析实习生,VHS 好人生,上海,50-150人,本科,C轮,医疗丨健康,3k-4k,3.5,应届毕业生
数据分析专家（流量）,途虎养车网,上海,2000人以上,本科,D轮及以上,汽车丨出行,25k-50k,37.5,5-10年
数据分析专家（流量）,途虎养车网,上海,2000人以上,本科,D轮及以上,汽车丨出行,25k-50k,37.5,5-10年
数据分析师（孚创项目）,途虎养车网,上海,2000人以上,本科,D轮及以上,汽车丨出行,15k-30k,22.5,3-5年
大数据分析师,算话智能科技有限公司,上海,50-150人,本科,B轮,"数据服务,移动互联网",9k-18k,13.5,1-3年
数据分析工程师,算话智能科技有限公司,上海,50-150人,本科,B轮,"数据服务,移动互联网",15k-30k,22.5,3-5年
数据分析实习(可留用),算话智能科技有限公司,上海,50-150人,不限,B轮,"数据服务,移动互联网",3k-5k,4.0,不限
数据分析经理,企鹅杏仁,上海,500-2000人,本科,B轮,"移动互联网,消费生活",25k-40k,32.5,5-10年
数据分析师（实习）,一面数据,上海,50-150人,本科,A轮,"移动互联网,数据服务",3k-6k,4.5,应届毕业生
数据分析工程师（校招）,途虎养车网,上海,2000人以上,本科,D轮及以上,汽车丨出行,10k-14k,12.0,应届毕业生
数据分析师（新客运营中心）,上海嘉银金融科技股份有限公司,上海,500-2000人,本科,上市公司,金融,15k-25k,20.0,3-5年
253162-风控大数据建模经理,陆金所,上海,2000人以上,本科,B轮,金融,25k-40k,32.5,5-10年
253164-风控大数据建模岗,陆金所,上海,2000人以上,本科,B轮,金融,12k-18k,15.0,1-3年
空间数据分析师,脉策科技,上海,150-500人,本科,B轮,"数据服务,企业服务",8k-12k,10.0,不限
初级数据分析师,脉策科技,上海,150-500人,本科,B轮,"数据服务,企业服务",6k-8k,7.0,不限
数据分析师（咨询方向）,脉策科技,上海,150-500人,硕士,B轮,"数据服务,企业服务",12k-18k,15.0,不限
高级数据分析师,字节跳动,上海,2000人以上,硕士,C轮,文娱丨内容,15k-30k,22.5,3-5年
BI数据分析师,虎扑,上海,500-2000人,本科,D轮及以上,"移动互联网,文娱丨内容",15k-30k,22.5,3-5年
高级数据分析师（流量增长方向）,虎扑,上海,500-2000人,本科,D轮及以上,"移动互联网,文娱丨内容",15k-25k,20.0,3-5年
高级数据分析师 (MJ000312),虎扑,上海,500-2000人,本科,D轮及以上,"移动互联网,文娱丨内容",20k-35k,27.5,3-5年
【识货】数据分析师,虎扑,上海,500-2000人,本科,D轮及以上,"移动互联网,文娱丨内容",15k-30k,22.5,3-5年
【识货】投放增长数据分析师,虎扑,上海,500-2000人,本科,D轮及以上,"移动互联网,文娱丨内容",18k-30k,24.0,3-5年
数据分析师实习生,脉策科技,上海,150-500人,本科,B轮,"数据服务,企业服务",3k-6k,4.5,应届毕业生
数据分析师（实习） (MJ000456),虎扑,上海,500-2000人,本科,D轮及以上,"移动互联网,文娱丨内容",6k-8k,7.0,应届毕业生
高级数据分析师（上海）,百融云创,上海,500-2000人,硕士,C轮,金融,25k-35k,30.0,3-5年
数据分析经理,GeexFinance,上海,150-500人,本科,A轮,金融,20k-30k,25.0,3-5年
数据分析总监,GeexFinance,上海,150-500人,本科,A轮,金融,25k-35k,30.0,5-10年
数据分析（内容策略） (MJ000662),上海米哈游,上海,500-2000人,不限,不需要融资,"移动互联网,游戏",15k-30k,22.5,不限
数据分析实习生 (MJ000190),百融云创,上海,500-2000人,本科,C轮,金融,3k-5k,4.0,应届毕业生
财务系统产品经理（预算控制与数据分析方向）,阅文集团,上海,500-2000人,本科,上市公司,文娱丨内容,15k-30k,22.5,3-5年
数据分析与挖掘,易居克而瑞,上海,500-2000人,本科,上市公司,"移动互联网,消费生活",7k-9k,8.0,不限
数据分析师,Shopee,上海,500-2000人,本科,上市公司,电商,14k-20k,17.0,1-3年
资深数据分析师(T0105),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,1年以下
数据分析师（支付方向）(T010615),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",30k-60k,45.0,3-5年
数据分析师（风控方向）(T0126),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",20k-40k,30.0,1-3年
数据分析师（商业化方向）(T0197),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",20k-40k,30.0,1-3年
数据分析师(T000171),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,3-5年
高级数据分析(T0159),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",20k-40k,30.0,3-5年
多多进宝-数据分析师(T0200),拼多多,上海,2000人以上,不限,上市公司,"电商,移动互联网",20k-40k,30.0,1-3年
数据分析(T010159),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,3-5年
数据分析-风控(T011),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,1-3年
数据分析师（社交方向）(T010225),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-40k,32.5,1-3年
数据分析师（智能客服）(T000064),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,3-5年
反作弊数据分析/产品专家(PR010529),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,3-5年
BI数据分析师（推荐方向）(T0186),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",20k-40k,30.0,1-3年
用户增长数据分析经理(PR010330),拼多多,上海,2000人以上,本科,上市公司,"电商,移动互联网",25k-50k,37.5,3-5年
高级数据分析讲师,拓端数据,上海,少于15人,本科,未融资,"数据服务,电商",15k-25k,20.0,1-3年
数据分析师（数据挖掘方向）,Shopee,上海,500-2000人,本科,上市公司,电商,12k-18k,15.0,1-3年
数据分析专家(助力车)(J12502),哈啰出行,上海,2000人以上,本科,D轮及以上,"移动互联网,硬件",25k-35k,30.0,1年以下
数据分析专家(J12385),哈啰出行,上海,2000人以上,本科,D轮及以上,"移动互联网,硬件",20k-40k,30.0,5-10年
数据产品-数据分析师（财务方向）(J12418),哈啰出行,上海,2000人以上,不限,D轮及以上,"移动互联网,硬件",30k-40k,35.0,5-10年
数据分析师(J12473),哈啰出行,上海,2000人以上,本科,D轮及以上,"移动互联网,硬件",30k-50k,40.0,5-10年
数据分析高级/资深/专家（单车）(J12547),哈啰出行,上海,2000人以上,本科,D轮及以上,"移动互联网,硬件",20k-40k,30.0,3-5年
资深商业数据分析师,MobTech,上海,150-500人,本科,未融资,"数据服务,广告营销",20k-30k,25.0,5-10年
python数据分析师实习生,上海链牍科技有限公司,上海,15-50人,硕士,A轮,"教育,其他",6k-10k,8.0,应届毕业生
数据分析师（校园招聘）,MobTech,上海,150-500人,本科,未融资,"数据服务,广告营销",10k-20k,15.0,应届毕业生
BI数据分析师,平安产险深圳分公司,深圳,2000人以上,本科,上市公司,金融,15k-20k,17.5,3-5年
数据分析,KLOOK 客路旅行,深圳,500-2000人,本科,D轮及以上,旅游,20k-30k,25.0,5-10年
数据分析师,华云中盛,深圳,500-2000人,本科,不需要融资,"数据服务,移动互联网",11k-16k,13.5,3-5年
数据分析师,人人都是产品经理,深圳,50-150人,本科,A轮,"企业服务,教育",7k-14k,10.5,1-3年
高级数据分析师,极光,深圳,500-2000人,本科,上市公司,企业服务,25k-35k,30.0,3-5年
数据分析,阿卡索外教网,深圳,2000人以上,大专,C轮,"教育,移动互联网",15k-20k,17.5,1-3年
数据分析师,时代区块链,深圳,50-150人,本科,未融资,"金融,移动互联网",10k-15k,12.5,1-3年
数据分析师,玄关健康,深圳,150-500人,本科,不需要融资,"移动互联网,医疗丨健康",10k-14k,12.0,1-3年
数据分析师,汇合,深圳,2000人以上,本科,不需要融资,"企业服务,金融",9k-14k,11.5,1-3年
数据分析,苹果树,深圳,150-500人,本科,A轮,"金融,数据服务",15k-30k,22.5,3-5年
数据分析师,乐易网络,深圳,150-500人,本科,不需要融资,"移动互联网,游戏",8k-15k,11.5,1-3年
数据分析专员,万顺叫车,深圳,150-500人,本科,未融资,"消费生活,移动互联网",6k-10k,8.0,1年以下
数据分析专员,乐易网络,深圳,150-500人,本科,不需要融资,"移动互联网,游戏",10k-12k,11.0,应届毕业生
数据分析师,立新出行,深圳,50-150人,本科,不需要融资,"电商,消费生活",12k-20k,16.0,不限
资深数据分析师,A星互动娱乐,深圳,50-150人,本科,未融资,移动互联网,20k-40k,30.0,5-10年
数据分析,KLOOK 客路旅行,深圳,500-2000人,本科,D轮及以上,旅游,20k-30k,25.0,5-10年
数据分析师,希为科技,深圳,50-150人,本科,不需要融资,"企业服务,金融",15k-25k,20.0,3-5年
数据分析师,乐有家,深圳,50-150人,本科,不需要融资,"移动互联网,消费生活",12k-22k,17.0,3-5年
数据分析师,百果科技,深圳,150-500人,本科,B轮,"移动互联网,电商",8k-16k,12.0,1-3年
数据分析师,数位科技,深圳,150-500人,本科,B轮,企业服务,18k-35k,26.5,3-5年
数据分析师,汇合,深圳,2000人以上,本科,不需要融资,"企业服务,金融",9k-14k,11.5,1-3年
数据分析师,云启星辰,深圳,15-50人,本科,B轮,移动互联网,14k-20k,17.0,3-5年
数据分析,苹果树,深圳,150-500人,本科,A轮,"金融,数据服务",15k-30k,22.5,3-5年
数据分析师,数数科技,深圳,15-50人,本科,A轮,"游戏,数据服务",10k-20k,15.0,1-3年
数据分析师,乐易网络,深圳,150-500人,本科,不需要融资,"移动互联网,游戏",8k-15k,11.5,1-3年
数据分析师,华云中盛,深圳,500-2000人,本科,不需要融资,"数据服务,移动互联网",11k-16k,13.5,3-5年
数据建模,华安保险,深圳,2000人以上,本科,不需要融资,金融,20k-34k,27.0,3-5年
数据分析师,数睿科技,深圳,150-500人,本科,上市公司,"移动互联网,电商",18k-25k,21.5,3-5年
数据分析师,玄关健康,深圳,150-500人,本科,不需要融资,"移动互联网,医疗丨健康",10k-14k,12.0,1-3年
数据分析师,陀螺科技,深圳,150-500人,大专,天使轮,"广告营销,文娱丨内容",15k-30k,22.5,3-5年
数据分析师,时代区块链,深圳,50-150人,本科,未融资,"金融,移动互联网",10k-15k,12.5,1-3年
数据分析实习生,HelloTalk,深圳,50-150人,本科,A轮,"移动互联网,教育",3k-5k,4.0,1年以下
数据分析师,云麦YUNMAI,深圳,50-150人,本科,B轮,"移动互联网,硬件",15k-20k,17.5,3-5年
数据分析师,玄关健康,深圳,150-500人,本科,不需要融资,"移动互联网,医疗丨健康",10k-14k,12.0,1-3年
数据分析师,立新出行,深圳,50-150人,本科,不需要融资,"电商,消费生活",12k-20k,16.0,不限
数据分析专员,乐易网络,深圳,150-500人,本科,不需要融资,"移动互联网,游戏",10k-12k,11.0,应届毕业生
数据分析,小鹅（小鹅通）,深圳,500-2000人,本科,B轮,"移动互联网,社交",15k-25k,20.0,3-5年
数据分析师,深圳风迷帮网络科技有限公司,深圳,15-50人,本科,B轮,"其他,硬件",20k-30k,25.0,5-10年
数据分析,汇合,深圳,2000人以上,本科,不需要融资,"企业服务,金融",10k-14k,12.0,1-3年
数据分析师,字节跳动,深圳,2000人以上,本科,C轮,文娱丨内容,15k-30k,22.5,1-3年
大数据分析岗,招银网络科技,深圳,2000人以上,本科,不需要融资,金融,20k-30k,25.0,1-3年
KKJ-互联网产品经理(数据建模产品设计),微众银行,深圳,2000人以上,本科,未融资,金融,20k-30k,25.0,3-5年
YYG-运营管理经理(数据分析及模型),微众银行,深圳,2000人以上,本科,未融资,金融,15k-25k,20.0,3-5年
数据分析师（中台）,风变科技（深圳）有限公司,深圳,500-2000人,本科,B轮,"移动互联网,教育",10k-15k,12.5,1-3年
