企业,日期,2021月用电量
f4e0b283c5e12c05b86b,202103,7631.547871
819da4d2c97761975ede,202104,21055.50667
bd8d9de440348cc18784,202107,1488.510355
f4e0b283c5e12c05b86b,202104,8432.476233
fcb74619646eabad7889,202103,3913.329355
819da4d2c97761975ede,202105,19157.11871
f4e0b283c5e12c05b86b,202105,8121.400903
bd8d9de440348cc18784,202108,1698.956548
fcb74619646eabad7889,202104,3589.363667
819da4d2c97761975ede,202106,18898.51067
fcb74619646eabad7889,202105,2821.969032
4d390042fd385a87752d,202103,1247.767968
4d390042fd385a87752d,202104,1720.127267
4d390042fd385a87752d,202105,2045.851839
3f5e814858a91eb4ab61,202105,3317.749581
5604bbf0f081e4b639da,202106,904.8484333
6b108f360dc39caafe85,202107,966.8889355
245f5800336dc1894909,202106,521.1689667
ff540b21e750f49760db,202103,112305.129
ff540b21e750f49760db,202104,98622.492
ff540b21e750f49760db,202105,60481.20419
9f8cfff5cae2d673e22e,202104,73736.97133
21a1f061c490a7e45498,202105,4424.645419
9f8cfff5cae2d673e22e,202105,76960.86129
9e9f8a473a46c381e4e3,202105,61258.75484
21a1f061c490a7e45498,202106,5808.011
9f8cfff5cae2d673e22e,202106,79683.52267
9e9f8a473a46c381e4e3,202106,64614.976
21a1f061c490a7e45498,202107,5896.567774
9f8cfff5cae2d673e22e,202107,83011.57677
6b108f360dc39caafe85,202108,960.1865806
5604bbf0f081e4b639da,202107,878.4410968
551819dc94a800ba4416,202103,516.1652581
819da4d2c97761975ede,202107,18087.84129
5604bbf0f081e4b639da,202108,1009.233871
551819dc94a800ba4416,202104,463.8412333
caffa8b4ef6aa351a2db,202103,3488.059129
5149d5d10d7534407122,202106,26298.272
819da4d2c97761975ede,202108,20175.25677
551819dc94a800ba4416,202105,446.1973226
22e311a0b2a88b8dbd2d,202103,32603.66968
9f8cfff5cae2d673e22e,202108,74318.66129
caffa8b4ef6aa351a2db,202104,3066.328167
551819dc94a800ba4416,202106,562.2431667
22e311a0b2a88b8dbd2d,202104,33739.668
22e311a0b2a88b8dbd2d,202105,29795.65419
551819dc94a800ba4416,202107,672.4502258
22e311a0b2a88b8dbd2d,202106,37110.47467
21a1f061c490a7e45498,202108,2997.315032
890811e20da3099a5c91,202103,10444.05742
890811e20da3099a5c91,202104,10075.164
890811e20da3099a5c91,202105,9954.359355
890811e20da3099a5c91,202106,7508.226667
f2fb14e55548bc2fe47c,202105,15650.97355
b9a7fb9da25e3fea0f40,202104,20353.9225
f2fb14e55548bc2fe47c,202106,11354.62933
ff84752aa43e20efc510,202108,9288.385484
b9a7fb9da25e3fea0f40,202105,20488.48532
c0f6a465d03c40d04ae7,202103,4950.838387
f2fb14e55548bc2fe47c,202107,7016.170968
b9a7fb9da25e3fea0f40,202106,20963.43
c0f6a465d03c40d04ae7,202104,8940.219
f2fb14e55548bc2fe47c,202108,7872.755161
16a707f84935a215c94f,202103,9166.348387
b9a7fb9da25e3fea0f40,202107,19538.92048
c0f6a465d03c40d04ae7,202105,8981.549355
d01408c547af37124135,202103,33702.39097
16a707f84935a215c94f,202104,10303.354
b9a7fb9da25e3fea0f40,202108,20516.96065
c0f6a465d03c40d04ae7,202106,9740.6855
d01408c547af37124135,202104,33425.40633
9f1b53e64c8d410f2352,202103,599.8090968
9f1b53e64c8d410f2352,202104,633.3824
5149d5d10d7534407122,202107,7936.679355
5149d5d10d7534407122,202108,26256.19097
245f5800336dc1894909,202107,534.7613871
245f5800336dc1894909,202108,555.1009032
75323f52a9ad9586ce7e,202103,2715.816129
9e9f8a473a46c381e4e3,202107,68408.96645
ff540b21e750f49760db,202106,71010.301
9e9f8a473a46c381e4e3,202108,77841.8529
ff540b21e750f49760db,202107,79149.31574
9c11dd797d4da056afa3,202103,818.5460645
ff540b21e750f49760db,202108,52613.87935
9c11dd797d4da056afa3,202104,594.1097
c0f6a465d03c40d04ae7,202107,10331.5121
d01408c547af37124135,202105,35237.34645
c0f6a465d03c40d04ae7,202108,9854.405161
c9bd76e6db6aae87bf2b,202103,12582.22484
d01408c547af37124135,202106,38228.60567
08e868cdbfd5397841d7,202103,149.2016452
5e94ab8e15b53f98fc45,202103,919.74
d01408c547af37124135,202107,38038.77581
c9bd76e6db6aae87bf2b,202104,18736.776
5e94ab8e15b53f98fc45,202104,744.9953333
08e868cdbfd5397841d7,202104,102.4203
d5a486175140a59420c5,202106,6287.21
d5a486175140a59420c5,202107,7605.823226
d5a486175140a59420c5,202108,9828.060645
8316cfb6e82ca73a7178,202103,1214.953548
4b7fd573a6a2d15a37ab,202103,778.3319355
8316cfb6e82ca73a7178,202104,4251.114667
4b7fd573a6a2d15a37ab,202104,935.7541667
8316cfb6e82ca73a7178,202105,2076.574194
9c11dd797d4da056afa3,202105,592.9905161
9c11dd797d4da056afa3,202106,722.4165333
9c11dd797d4da056afa3,202107,770.234871
75323f52a9ad9586ce7e,202104,1985.228
8316cfb6e82ca73a7178,202106,6739.586667
75323f52a9ad9586ce7e,202105,1713.949677
5d1659d3448e79f2075d,202103,4721.679839
75323f52a9ad9586ce7e,202106,1994.836
5d1659d3448e79f2075d,202104,4464.532367
75323f52a9ad9586ce7e,202107,2114.92871
5d1659d3448e79f2075d,202105,3919.024419
5d1659d3448e79f2075d,202106,4162.841167
5d1659d3448e79f2075d,202107,3576.119548
16a707f84935a215c94f,202105,12102.21226
16a707f84935a215c94f,202106,18419.712
5d1659d3448e79f2075d,202108,2868.420613
f981f36313cd237b64a3,202103,2854.628484
16a707f84935a215c94f,202107,18480.68452
f981f36313cd237b64a3,202104,2698.9823
75323f52a9ad9586ce7e,202108,2162.58129
f981f36313cd237b64a3,202105,2854.202323
481a15fc62f2695decc6,202103,8352.109129
8316cfb6e82ca73a7178,202107,20647.90839
8316cfb6e82ca73a7178,202108,9431.343226
389db9e74f51ae7b9a8d,202108,35981.96645
5ddc4384ace46114060d,202106,3507.8558
5ddc4384ace46114060d,202107,4083.212742
5ddc4384ace46114060d,202108,3394.342387
c7254e3bac1f08f57c25,202103,7694.542258
9f1b53e64c8d410f2352,202105,534.2964839
9ec5927dbe01c4a6abd4,202106,407689.8337
9f1b53e64c8d410f2352,202106,569.1289
9ec5927dbe01c4a6abd4,202107,591168.2365
9ec5927dbe01c4a6abd4,202108,433865.1306
8ac3f48fed377d76c465,202103,2715.816129
ebe248da74da5a0a5249,202103,6316.491613
8ac3f48fed377d76c465,202104,1985.228
ebe248da74da5a0a5249,202104,5047.778
ebe248da74da5a0a5249,202105,5440.149032
ebe248da74da5a0a5249,202106,11641.268
fcb74619646eabad7889,202106,3155.002
890811e20da3099a5c91,202107,8747.160645
fcb74619646eabad7889,202107,3393.025161
890811e20da3099a5c91,202108,7243.19871
4b7fd573a6a2d15a37ab,202105,826.9143226
4b7fd573a6a2d15a37ab,202106,931.951
4b7fd573a6a2d15a37ab,202107,840.3190323
db8b3ec957a8fbaaa9b3,202106,368.0815
db8b3ec957a8fbaaa9b3,202107,944.9997419
015dedf3045a5ec06182,202103,674.8909677
3f5e814858a91eb4ab61,202106,3289.113667
4b7fd573a6a2d15a37ab,202108,757.2175806
c633704b7f7313d0ded9,202103,1062.736484
3f5e814858a91eb4ab61,202107,3113.075935
015dedf3045a5ec06182,202104,486.38
015dedf3045a5ec06182,202105,454.0619355
fcb74619646eabad7889,202108,3304.693548
da1b025c4c047e267ea2,202103,317.3029032
015dedf3045a5ec06182,202106,700.158
da1b025c4c047e267ea2,202104,170.9173333
015dedf3045a5ec06182,202107,946.8593548
da1b025c4c047e267ea2,202105,188.8346452
da1b025c4c047e267ea2,202106,173.0391
4d390042fd385a87752d,202106,2413.224367
da1b025c4c047e267ea2,202107,250.7442581
4d390042fd385a87752d,202107,2539.036677
3f5e814858a91eb4ab61,202108,1424.818613
db8b3ec957a8fbaaa9b3,202108,547.0813226
f7cff67f52ecfa127fb0,202103,869.4529677
4916292b4a399a97ae60,202103,624.875129
4916292b4a399a97ae60,202104,482.7369667
735096aae886b880c75f,202103,35659.63355
4916292b4a399a97ae60,202105,484.3193871
735096aae886b880c75f,202104,39166.58667
f7cff67f52ecfa127fb0,202104,742.6734
f7cff67f52ecfa127fb0,202105,693.7195484
f7cff67f52ecfa127fb0,202106,1991.9536
f7cff67f52ecfa127fb0,202107,1020.546516
f7cff67f52ecfa127fb0,202108,1082.611097
688429b4f0a773d53207,202103,21273.97806
688429b4f0a773d53207,202104,21206.83267
688429b4f0a773d53207,202105,22415.31548
caffa8b4ef6aa351a2db,202105,3136.708516
688429b4f0a773d53207,202106,24433.51933
caffa8b4ef6aa351a2db,202106,4509.6099
688429b4f0a773d53207,202107,24993.20387
caffa8b4ef6aa351a2db,202107,3963.228968
688429b4f0a773d53207,202108,25331.03355
4d390042fd385a87752d,202108,2647.010452
5e94ab8e15b53f98fc45,202105,504.4264516
caffa8b4ef6aa351a2db,202108,4348.40129
d5b292621848009f4ca3,202103,1280.892323
d21a75c9e57b6af360b2,202103,9271.920161
5e94ab8e15b53f98fc45,202106,965.9793333
d5b292621848009f4ca3,202104,1222.4729
d21a75c9e57b6af360b2,202104,7638.895467
d01408c547af37124135,202108,38326.24097
015dedf3045a5ec06182,202108,1097.952903
ec287edd4e344fb474ed,202103,50395.51613
f6805a7d2bd4313eb0fa,202103,625.7274516
ec287edd4e344fb474ed,202104,46423.82933
f6805a7d2bd4313eb0fa,202104,419.3241667
f603d3808b820b10f5db,202103,3279.89871
c9bd76e6db6aae87bf2b,202105,14763.78323
f603d3808b820b10f5db,202104,3267.095333
f4e0b283c5e12c05b86b,202106,6364.114033
c9bd76e6db6aae87bf2b,202106,6821.655
f4e0b283c5e12c05b86b,202107,6818.470871
f603d3808b820b10f5db,202105,3462.760645
c9bd76e6db6aae87bf2b,202107,6167.722581
f4e0b283c5e12c05b86b,202108,7179.816903
c9bd76e6db6aae87bf2b,202108,15635.47677
9e99e1f32b25fc38dc87,202103,7056.462581
298a553e990422963532,202103,3430.02371
9e99e1f32b25fc38dc87,202104,6894.115333
298a553e990422963532,202104,2752.667
9e99e1f32b25fc38dc87,202105,7013.071613
298a553e990422963532,202105,2789.038387
f603d3808b820b10f5db,202106,4577.786667
4916292b4a399a97ae60,202106,637.7860667
f603d3808b820b10f5db,202107,6022.827742
298a553e990422963532,202106,3795.135
551819dc94a800ba4416,202108,661.8349355
4916292b4a399a97ae60,202107,641.108
451d862b05b3efd483f7,202103,1381.078968
4916292b4a399a97ae60,202108,550.1419355
451d862b05b3efd483f7,202104,1680.334133
451d862b05b3efd483f7,202105,1409.748
2330306a549dcabaa9d3,202103,4693.47571
2330306a549dcabaa9d3,202104,5160.351733
451d862b05b3efd483f7,202106,1997.398133
2330306a549dcabaa9d3,202105,5120.063161
451d862b05b3efd483f7,202107,1668.854065
735096aae886b880c75f,202105,72233.57032
451d862b05b3efd483f7,202108,1973.365677
735096aae886b880c75f,202106,90963.31467
481a15fc62f2695decc6,202104,7064.4972
298a553e990422963532,202107,4025.099839
481a15fc62f2695decc6,202105,7578.665129
d5b292621848009f4ca3,202105,1079.046839
16a707f84935a215c94f,202108,23889.83355
481a15fc62f2695decc6,202106,8013.8877
d5b292621848009f4ca3,202106,1302.899867
481a15fc62f2695decc6,202107,6927.219484
d5b292621848009f4ca3,202107,1684.350839
481a15fc62f2695decc6,202108,8674.945677
9f1b53e64c8d410f2352,202107,414.4289355
c7254e3bac1f08f57c25,202104,6607.076333
9f1b53e64c8d410f2352,202108,453.2483548
04f1309c5a592dbd35aa,202103,3778.158742
18fe9bb8cbc207f16a1a,202103,32807.41352
c7254e3bac1f08f57c25,202105,1523.726774
f603d3808b820b10f5db,202108,6629.526452
18fe9bb8cbc207f16a1a,202104,33179.7618
c7254e3bac1f08f57c25,202106,4111.798667
18fe9bb8cbc207f16a1a,202105,35186.94319
c7254e3bac1f08f57c25,202107,5726.064516
d08a9d03050c539a4a7d,202103,148539.6865
d21a75c9e57b6af360b2,202105,7009.352387
18fe9bb8cbc207f16a1a,202106,39830.33933
c7254e3bac1f08f57c25,202108,5790.763548
d08a9d03050c539a4a7d,202104,131188.808
04f1309c5a592dbd35aa,202104,6309.628667
04f1309c5a592dbd35aa,202105,6385.29729
04f1309c5a592dbd35aa,202106,5388.101367
04f1309c5a592dbd35aa,202107,4180.106323
04f1309c5a592dbd35aa,202108,8603.156871
d16d6f162ab0e4e1fae1,202103,600.1965161
d16d6f162ab0e4e1fae1,202104,537.1422667
8eaed3b86542fae205c3,202103,33286.30258
22e311a0b2a88b8dbd2d,202107,43218.96
22e311a0b2a88b8dbd2d,202108,43886.87097
8eaed3b86542fae205c3,202104,30716.2706
e4812b9598e52e864bab,202107,82.02312903
e4812b9598e52e864bab,202108,146.9933548
d21a75c9e57b6af360b2,202106,10834.3161
faac95fe2ebb19fdc553,202103,14903.25419
d21a75c9e57b6af360b2,202107,12455.15129
faac95fe2ebb19fdc553,202104,4300.756
faac95fe2ebb19fdc553,202105,12848.38194
08e868cdbfd5397841d7,202105,119.9127419
18fe9bb8cbc207f16a1a,202107,37715.82303
08e868cdbfd5397841d7,202106,161.7497
faac95fe2ebb19fdc553,202106,19207.568
18fe9bb8cbc207f16a1a,202108,20784.97735
08e868cdbfd5397841d7,202107,151.1774839
faac95fe2ebb19fdc553,202107,19282.64258
000ba545a46006f22241,202103,2199.773548
08e868cdbfd5397841d7,202108,147.6132258
000ba545a46006f22241,202104,1796.270667
6483f1a7a52dd8836b07,202103,2135.461935
000ba545a46006f22241,202105,1274.22871
9e99e1f32b25fc38dc87,202106,6781.221333
c633704b7f7313d0ded9,202104,961.8559
9e99e1f32b25fc38dc87,202107,7424.510968
c633704b7f7313d0ded9,202105,842.8372581
f981f36313cd237b64a3,202106,2486.205133
c633704b7f7313d0ded9,202106,525.7728
f981f36313cd237b64a3,202107,2453.765677
ebe248da74da5a0a5249,202107,16065.51226
c633704b7f7313d0ded9,202107,411.0196452
ebe248da74da5a0a5249,202108,18827.03742
c633704b7f7313d0ded9,202108,450.5364194
11af74969b468f4cd239,202103,1542.826548
0d0ded3f87369323aca5,202103,504.5039355
11af74969b468f4cd239,202104,1403.503633
0d0ded3f87369323aca5,202104,382.7737333
11af74969b468f4cd239,202105,820.3669355
0d0ded3f87369323aca5,202105,262.4830645
11af74969b468f4cd239,202106,803.7242333
11af74969b468f4cd239,202107,823.3500645
11af74969b468f4cd239,202108,1341.523452
db822994317ab3ab79c4,202103,3824.997742
9c11dd797d4da056afa3,202108,834.3915161
18c4568191a002f637a6,202103,37637.99048
d16d6f162ab0e4e1fae1,202105,528.1365161
18c4568191a002f637a6,202104,37769.94377
8ac3f48fed377d76c465,202105,1713.949677
18c4568191a002f637a6,202105,38055.55106
d08a9d03050c539a4a7d,202105,195826.5432
8ac3f48fed377d76c465,202106,1994.836
18c4568191a002f637a6,202106,27096.41657
d08a9d03050c539a4a7d,202106,211828.752
8ac3f48fed377d76c465,202107,2114.92871
b81e8a5e1265627fca73,202103,4212.959484
7666d5eb7237ddb78813,202103,371.2704194
b81e8a5e1265627fca73,202104,2852.8304
7666d5eb7237ddb78813,202104,1606.4326
b81e8a5e1265627fca73,202105,2499.713613
7666d5eb7237ddb78813,202105,1000.361968
b81e8a5e1265627fca73,202106,4806.817367
8ac3f48fed377d76c465,202108,2162.58129
7666d5eb7237ddb78813,202106,410.5969
7666d5eb7237ddb78813,202107,383.2416774
7666d5eb7237ddb78813,202108,437.9452903
d08a9d03050c539a4a7d,202107,330544.6503
77561176483571e41c62,202103,1391.92671
d08a9d03050c539a4a7d,202108,262580.4477
f981f36313cd237b64a3,202108,2307.941032
f8b7385ceada38a7af30,202103,3268.818516
f8b7385ceada38a7af30,202104,3055.4391
f8b7385ceada38a7af30,202105,2836.148581
d5b292621848009f4ca3,202108,1850.282548
f8b7385ceada38a7af30,202106,2822.525167
9ad7e81895497a4eec79,202103,112.1643548
9ad7e81895497a4eec79,202104,143.2543
9ad7e81895497a4eec79,202105,1161.257226
9ad7e81895497a4eec79,202106,963.0569
9ad7e81895497a4eec79,202107,1347.605935
9ad7e81895497a4eec79,202108,1819.134032
77561176483571e41c62,202104,1970.735933
2330306a549dcabaa9d3,202106,5295.624367
b81e8a5e1265627fca73,202107,6454.025484
77561176483571e41c62,202105,2324.600065
2330306a549dcabaa9d3,202107,3681.226419
b81e8a5e1265627fca73,202108,5207.50371
2330306a549dcabaa9d3,202108,5340.621
f8b7385ceada38a7af30,202107,3107.148419
298a553e990422963532,202108,4493.489839
f8b7385ceada38a7af30,202108,2360.630065
5e94ab8e15b53f98fc45,202107,1152.966452
5e94ab8e15b53f98fc45,202108,1901.460645
18c4568191a002f637a6,202107,26824.72887
da1b025c4c047e267ea2,202108,166.4030645
13dc1cc0f33bee412f3e,202103,18382.28
13dc1cc0f33bee412f3e,202104,18326.83467
15f508085e04ab83b59d,202103,13020.39613
f3cbb213bb83e8369537,202103,811.1463548
15f508085e04ab83b59d,202104,10766.94
15f508085e04ab83b59d,202105,8910.651613
15f508085e04ab83b59d,202106,11362.636
65f3aa6e85a88927e340,202103,211.4986774
65f3aa6e85a88927e340,202104,114.9507333
15f508085e04ab83b59d,202107,12323.04129
ec287edd4e344fb474ed,202105,39826.71613
65f3aa6e85a88927e340,202105,69.27703226
15f508085e04ab83b59d,202108,12564.79097
ec287edd4e344fb474ed,202106,35265.73867
65f3aa6e85a88927e340,202106,127.5612333
ec287edd4e344fb474ed,202107,37117.88
65f3aa6e85a88927e340,202107,152.2622581
ec287edd4e344fb474ed,202108,43062.44258
4af5125d8bdadd077a08,202103,1279.265161
65f3aa6e85a88927e340,202108,135.2932903
66a850d5287bfb43bc0b,202103,1622.51871
f6805a7d2bd4313eb0fa,202105,577.6874516
7aa4cd3343f13a5662e5,202103,9935.182097
4af5125d8bdadd077a08,202104,1257.422
66a850d5287bfb43bc0b,202104,1576.888
f6805a7d2bd4313eb0fa,202106,568.7686
4af5125d8bdadd077a08,202105,745.7887097
1f798415b665f6775e9b,202103,23129.71677
66a850d5287bfb43bc0b,202105,1205.655484
f6805a7d2bd4313eb0fa,202107,729.8270323
4af5125d8bdadd077a08,202106,1453.185
1f798415b665f6775e9b,202104,18993.79
f6805a7d2bd4313eb0fa,202108,748.8880645
1f798415b665f6775e9b,202105,19555.77323
1f798415b665f6775e9b,202106,18948.152
1f798415b665f6775e9b,202107,18344.70032
1f798415b665f6775e9b,202108,15934.1771
02264f7571bc92f74e69,202108,1025.892903
7aa4cd3343f13a5662e5,202104,9012.479167
953b55a3ea1d65aefe78,202103,21352.70168
953b55a3ea1d65aefe78,202104,15556.32783
953b55a3ea1d65aefe78,202105,13840.87284
953b55a3ea1d65aefe78,202106,14413.73647
8eaed3b86542fae205c3,202105,39431.23845
d21a75c9e57b6af360b2,202108,9235.502742
1b7737263e7d0dcc9347,202103,4268.592903
8eaed3b86542fae205c3,202106,41263.05227
1b7737263e7d0dcc9347,202104,3598.811533
1b7737263e7d0dcc9347,202105,3328.558581
1b7737263e7d0dcc9347,202106,4063.718633
735096aae886b880c75f,202107,127107.6477
735096aae886b880c75f,202108,123546.489
f3cbb213bb83e8369537,202104,818.6166333
1b9a8743f1fe78543706,202103,304.5180645
953b55a3ea1d65aefe78,202107,11172.83197
f3cbb213bb83e8369537,202105,734.9797097
953b55a3ea1d65aefe78,202108,13180.63277
f3cbb213bb83e8369537,202106,826.0628333
f3cbb213bb83e8369537,202107,878.0149355
d11112aa2df0d0bb5685,202103,21343.71355
f3cbb213bb83e8369537,202108,925.0863871
d11112aa2df0d0bb5685,202104,25512.01733
61c291727d1e4e7ca2e9,202103,20442.69235
1b9a8743f1fe78543706,202104,314.4768667
61c291727d1e4e7ca2e9,202104,20910.62603
1b9a8743f1fe78543706,202105,349.1100323
1b7737263e7d0dcc9347,202107,4093.750548
8eaed3b86542fae205c3,202107,40982.2331
8f7d3101da6f40b3dd86,202103,2602.844645
1b7737263e7d0dcc9347,202108,3988.682419
8eaed3b86542fae205c3,202108,44057.64542
8f7d3101da6f40b3dd86,202104,2590.532
298c2180d12c781d90c4,202103,628.2069355
0bb5dc8f78913b57cacc,202105,113.1329032
8f7d3101da6f40b3dd86,202105,2208.141806
298c2180d12c781d90c4,202104,586.3432333
13dc1cc0f33bee412f3e,202105,19088.9329
298c2180d12c781d90c4,202105,503.3416774
8f7d3101da6f40b3dd86,202106,2291.7232
298c2180d12c781d90c4,202106,599.9946
8f7d3101da6f40b3dd86,202107,2367.371161
298c2180d12c781d90c4,202107,667.6074839
0bb5dc8f78913b57cacc,202106,217.356
8f7d3101da6f40b3dd86,202108,2325.762323
089d2de083721cd5d544,202103,596.6322581
089d2de083721cd5d544,202104,426.33
089d2de083721cd5d544,202105,391.3
6483f1a7a52dd8836b07,202104,1477.605333
6483f1a7a52dd8836b07,202105,2546.90129
6483f1a7a52dd8836b07,202106,3109.364
6483f1a7a52dd8836b07,202107,2481.814839
faac95fe2ebb19fdc553,202108,21309.62065
6483f1a7a52dd8836b07,202108,2329.946452
348d3e48d0a41abe1b94,202103,1192.444484
348d3e48d0a41abe1b94,202104,1071.1469
348d3e48d0a41abe1b94,202105,537.7057742
348d3e48d0a41abe1b94,202106,1019.103567
000ba545a46006f22241,202106,1487.613667
9a87796eb0c9a876a0d5,202103,2914.291065
000ba545a46006f22241,202107,1825.913871
000ba545a46006f22241,202108,2781.677419
f9445dbec26535d7a232,202103,7026.243871
0d0ded3f87369323aca5,202106,604.8386333
db822994317ab3ab79c4,202104,2802.708667
d16d6f162ab0e4e1fae1,202106,914.2562667
bd3be342b695e890fbc2,202104,45.41283333
9e99e1f32b25fc38dc87,202108,7443.881935
bd3be342b695e890fbc2,202105,113.9464839
bd3be342b695e890fbc2,202106,78.5204
db822994317ab3ab79c4,202105,1063.472581
db822994317ab3ab79c4,202106,1330.282667
f9445dbec26535d7a232,202104,8501.053333
9a87796eb0c9a876a0d5,202104,2822.044767
f9445dbec26535d7a232,202105,11144.51161
9a87796eb0c9a876a0d5,202105,2970.931774
9a87796eb0c9a876a0d5,202106,3936.212467
f9445dbec26535d7a232,202106,4597.002667
0d0ded3f87369323aca5,202107,599.073
18c4568191a002f637a6,202108,30922.88955
fac0c3e4cc1846e0be6a,202103,6263.802581
0d0ded3f87369323aca5,202108,851.6316774
fac0c3e4cc1846e0be6a,202104,11170.07567
3d0a82c82cc4dc9ab0c2,202103,115162.3855
3d0a82c82cc4dc9ab0c2,202104,110533.1693
fac0c3e4cc1846e0be6a,202105,15535.52258
d16d6f162ab0e4e1fae1,202107,1009.62129
bd3be342b695e890fbc2,202107,89.11290323
a332beeba7970701cc93,202103,214344.4135
bd3be342b695e890fbc2,202108,119.9127419
d16d6f162ab0e4e1fae1,202108,896.4948387
a332beeba7970701cc93,202104,146724.944
1348debcf695e4e7e840,202103,2087.809355
a332beeba7970701cc93,202105,172728.6013
1348debcf695e4e7e840,202104,5173.082333
a332beeba7970701cc93,202106,259482.03
1348debcf695e4e7e840,202105,3262.464839
ad5dc90d6528eeab0547,202103,66841.93265
a332beeba7970701cc93,202107,274170.4852
9a87796eb0c9a876a0d5,202107,3730.661129
1348debcf695e4e7e840,202106,3530.915
9a87796eb0c9a876a0d5,202108,3579.490097
1348debcf695e4e7e840,202107,1853.808065
3d0a82c82cc4dc9ab0c2,202105,106356.8085
1a8e9663e1e668cc8093,202103,1941.364839
3d0a82c82cc4dc9ab0c2,202106,94417.03037
1348debcf695e4e7e840,202108,264.2264516
1a8e9663e1e668cc8093,202104,1582.492667
d6ab4e910cfd2ecb11d1,202105,32.12351613
3d0a82c82cc4dc9ab0c2,202107,100445.9126
77561176483571e41c62,202106,2762.795433
001857d32a6960b4f6ec,202103,123335.7329
77561176483571e41c62,202107,3225.46629
77561176483571e41c62,202108,3481.705452
61c291727d1e4e7ca2e9,202105,20861.10526
d5d4b452b8b34b433774,202103,2863.461645
61c291727d1e4e7ca2e9,202106,20550.1659
d5d4b452b8b34b433774,202104,2076.103667
61c291727d1e4e7ca2e9,202107,20529.43555
d5d4b452b8b34b433774,202105,1806.000516
0bb5dc8f78913b57cacc,202107,261.9019355
61c291727d1e4e7ca2e9,202108,20750.38081
d5d4b452b8b34b433774,202106,2550.0583
0118851f7606a5d74970,202103,9627.18371
0bb5dc8f78913b57cacc,202108,269.6503226
d5d4b452b8b34b433774,202107,287.9365161
0118851f7606a5d74970,202104,9271.695
0118851f7606a5d74970,202105,7906.460645
089d2de083721cd5d544,202106,536.4216667
fac0c3e4cc1846e0be6a,202106,9134.781
440518b4722ff193b21d,202103,268376.2413
298c2180d12c781d90c4,202108,675.3946129
440518b4722ff193b21d,202104,232156.0773
d59fef645fd45fd16908,202103,1088.88729
421e8c19b5a9d674fff7,202103,1526.43871
089d2de083721cd5d544,202107,536.5822581
440518b4722ff193b21d,202105,217134.6077
d59fef645fd45fd16908,202104,1252.177633
421e8c19b5a9d674fff7,202104,5077.722933
089d2de083721cd5d544,202108,517.2112903
f9445dbec26535d7a232,202107,8986.585806
db822994317ab3ab79c4,202107,407.5716129
421e8c19b5a9d674fff7,202105,5156.403097
f9445dbec26535d7a232,202108,7195.933548
db822994317ab3ab79c4,202108,357.9819355
04c536e1d3c19ac532cf,202103,1570.914452
04c536e1d3c19ac532cf,202104,1324.397767
f6d37ada8aae11346b6f,202103,231.0633548
d5d4b452b8b34b433774,202108,590.3173226
04c536e1d3c19ac532cf,202105,1328.816097
f6d37ada8aae11346b6f,202104,696.0345667
f6d37ada8aae11346b6f,202105,103.0212581
04c536e1d3c19ac532cf,202106,2029.1846
04c536e1d3c19ac532cf,202107,2463.916065
440518b4722ff193b21d,202106,223031.68
421e8c19b5a9d674fff7,202106,4809.659733
440518b4722ff193b21d,202107,220168.8761
ff983a36fc1daa39b100,202103,6638.049677
421e8c19b5a9d674fff7,202107,7831.146323
ff983a36fc1daa39b100,202104,4619.6215
421e8c19b5a9d674fff7,202108,7329.67071
8e106a3fb2c6c7b4c9f4,202103,8009.901613
4763dfcbdc3b0259e458,202105,33.90564516
8e106a3fb2c6c7b4c9f4,202104,8654.381
4763dfcbdc3b0259e458,202106,30.0
c6025d32173643e18b15,202103,6389.132742
8e106a3fb2c6c7b4c9f4,202105,9526.648387
f6d37ada8aae11346b6f,202106,157.5061667
4af5125d8bdadd077a08,202107,1873.179032
f6d37ada8aae11346b6f,202107,218.4334839
4af5125d8bdadd077a08,202108,2094.008065
d59fef645fd45fd16908,202105,1285.967516
1b9a8743f1fe78543706,202106,503.5943333
d59fef645fd45fd16908,202106,1844.390733
1b9a8743f1fe78543706,202107,703.1725806
0118851f7606a5d74970,202106,7177.7515
d59fef645fd45fd16908,202107,2046.897871
0118851f7606a5d74970,202107,6316.491613
1b9a8743f1fe78543706,202108,877.0463871
fac0c3e4cc1846e0be6a,202107,10306.91097
fac0c3e4cc1846e0be6a,202108,9417.783548
d59fef645fd45fd16908,202108,2291.320742
a6d08b58f5428944ce61,202103,25540.85987
d26528a4154472d136e9,202103,141.8794194
13dc1cc0f33bee412f3e,202106,17830.42133
a6d08b58f5428944ce61,202104,25135.8241
d26528a4154472d136e9,202104,516.3249333
13dc1cc0f33bee412f3e,202107,16631.14452
a6d08b58f5428944ce61,202105,19285.85816
56fb6d4eced91d0d056b,202103,24182.72258
13dc1cc0f33bee412f3e,202108,16562.95871
bfe1595051642e03a89f,202103,1243.893774
56fb6d4eced91d0d056b,202104,26120.524
7aa4cd3343f13a5662e5,202105,8450.164968
bfe1595051642e03a89f,202104,917.5790333
56fb6d4eced91d0d056b,202105,26883.81032
56fb6d4eced91d0d056b,202106,28834.784
56fb6d4eced91d0d056b,202107,30059.09935
56fb6d4eced91d0d056b,202108,30830.83871
348d3e48d0a41abe1b94,202107,1674.084226
348d3e48d0a41abe1b94,202108,1670.636194
